tf,target,dorothea_weight,dorothea_sign,a_aff,r_24h,r_raw_24h,r_sham,r_raw_sham,dW_sham_24h,dW_raw_sham_24h,p_sham_24h,fdr_bh_sham_24h,q_pooled_sham_24h
Mitf,Ndufaf6,0.5,activation,0.0034900736242716103,0.012193947099149227,0.019831828773021698,0.008026673458516598,0.018039006739854813,0.004167273640632629,0.0017928220331668854,0.9154228855721394,0.9946659847740559,0.994242934287117
Mitf,Zfp292,0.3333333333333333,activation,0.01735709030227983,0.011905832216143608,0.011302165687084198,0.017226163297891617,0.013065335340797901,-0.005320331081748009,-0.0017631696537137032,0.8805970149253731,0.9935574934317178,0.9910795454545455
Mitf,Nfx1,0.3333333333333333,activation,0.004326250047953295,-0.022989435121417046,-0.015410706400871277,0.0006794872460886836,0.001868662191554904,-0.02366892248392105,-0.01727936789393425,0.43283582089552236,0.9736445509677888,0.9731327275435722
Mitf,Ubap2,0.3333333333333333,activation,0.006642753642263568,0.034268464893102646,0.03129592910408974,0.02550147846341133,0.013081676326692104,0.008766986429691315,0.018214251846075058,0.7860696517412935,0.9902517969061008,0.9910795454545455
Mitf,Slc25a51,0.3333333333333333,activation,0.011255423311789046,0.02688775211572647,0.019603371620178223,-0.006533309351652861,-0.011877216398715973,0.03342106193304062,0.031480588018894196,0.263681592039801,0.9636786839185367,0.9645723172628304
Mitf,Gabbr2,0.5,activation,0.0021735263388695586,0.021889686584472656,0.02680317871272564,-0.004706481005996466,-0.008694043383002281,0.02659616805613041,0.03549722209572792,0.5074626865671642,0.9810040705563093,0.979267146692702
Mitf,Slc44a1,0.5,activation,0.0063998101237395175,0.04449063912034035,0.01981557533144951,-0.01329126488417387,-0.017107337713241577,0.05778190493583679,0.036922913044691086,0.07462686567164178,0.9067796351981672,0.8803159041394335
Mitf,Rgs3,0.5,activation,0.018161110920449888,0.03328530490398407,0.02414342202246189,0.014660190790891647,0.01361946202814579,0.018625114113092422,0.010523959994316101,0.5621890547263682,0.98441106392678,0.9893804200188068
Mitf,Atp6v1g1,0.3333333333333333,activation,0.0630263937360048,-0.0437375083565712,-0.029409755021333694,0.02784266695380211,0.05106459930539131,-0.07158017158508301,-0.080474354326725,0.009950248756218905,0.8471230802509193,0.8058307926829268
Mitf,Kdm4c,0.5,activation,0.006057210835332272,0.047220826148986816,0.04432336986064911,0.027607599273324013,0.02152683027088642,0.019613226875662804,0.022796539589762688,0.6467661691542289,0.9897032372571063,0.9910795454545455
Mitf,Nfib,0.5,activation,0.004273006856137403,-0.00783341284841299,-0.046370361000299454,-0.006084642373025417,-0.06121760234236717,-0.0017487704753875732,0.014847241342067719,0.8756218905472637,0.9925911365093629,0.996231533894795
Mitf,Nfia,0.5,activation,0.005324366944359468,-0.02323254570364952,-0.024938056245446205,-0.03263339027762413,-0.040740467607975006,0.00940084457397461,0.0158024113625288,0.7412935323383084,0.9902517969061008,0.9910795454545455
Mitf,Pde4b,0.5,activation,0.008633420286978158,-0.0007823613123036921,-0.006351838819682598,-0.008160144090652466,-0.0036180259194225073,0.007377782836556435,-0.002733812900260091,0.8507462686567164,0.9921856608487476,0.9910795454545455
Mitf,Coa7,0.3333333333333333,activation,0.00761135639051802,-0.01260385848581791,-0.014900476671755314,-0.007784130051732063,-0.027114974334836006,-0.004819728434085846,0.012214497663080692,0.8606965174129353,0.9921856608487476,0.9910795454545455
Mitf,Osbpl9,0.5,activation,0.013758249921565593,-0.0187557190656662,-0.043649930506944656,0.020108340308070183,-0.013302911072969437,-0.03886406123638153,-0.03034701943397522,0.12935323383084577,0.9235726563173196,0.9217030233448144
Mitf,Hivep3,0.5,activation,0.011737297703113587,0.05969347804784775,0.08268986642360687,-0.05002671107649803,-0.018127113580703735,0.10972018539905548,0.10081698000431061,0.009950248756218905,0.8471230802509193,0.8058307926829268
Mitf,Macf1,0.5,activation,0.012698461960270899,-0.03013507090508938,-0.03588555008172989,-0.011079629883170128,-0.03560555726289749,-0.01905544102191925,-0.00027999281883239746,0.4975124378109453,0.977367988250371,0.9778869729219992
Mitf,Thrap3,0.3333333333333333,activation,0.01769845849984407,0.004551764111965895,0.011122792959213257,0.02088427171111107,0.016756508499383926,-0.016332507133483887,-0.0056337155401706696,0.6616915422885572,0.9897679260163321,0.9910795454545455
Mitf,Ak2,0.5,activation,0.02412130170879412,0.00413565943017602,0.018474875018000603,-0.02097131498157978,-0.008235364221036434,0.025106973946094513,0.026710238307714462,0.38308457711442784,0.9736445509677888,0.9731327275435722
Mitf,Zbtb8os,0.3333333333333333,activation,0.01099751069087773,0.005082986317574978,0.015645045787096024,-0.01140210684388876,-0.0008297258755192161,0.016485093161463737,0.01647477224469185,0.5870646766169154,0.98441106392678,0.9893804200188068
Mitf,Dnajc8,0.3333333333333333,activation,0.03560738062978259,0.04283280670642853,0.02234710566699505,-0.015082980506122112,-0.03348845615983009,0.057915788143873215,0.05583555996417999,0.05472636815920398,0.8792703150912107,0.8649440820130475
Mitf,Arid1a,0.5,activation,0.01052330871022207,0.03188832849264145,0.04010540992021561,0.04033778980374336,0.06514230370521545,-0.008449461311101913,-0.025036893784999847,0.8606965174129353,0.9921856608487476,0.9910795454545455
Mitf,Hmgn2,0.3333333333333333,activation,0.03678964608934612,0.012913070619106293,0.04452609270811081,-0.037207964807748795,-0.021394995972514153,0.05012103542685509,0.06592109054327011,0.14427860696517414,0.9289454903861293,0.9234108671380722
Mitf,Dhdds,0.3333333333333333,activation,0.007773243254957576,0.015868382528424263,0.019353806972503662,0.00308381044305861,0.006011267192661762,0.012784572318196297,0.0133425397798419,0.7164179104477612,0.9902517969061008,0.9910795454545455
Mitf,Man1c1,0.5,activation,0.005228775677974213,2.359665450057946e-05,0.012758965604007244,-0.04062362387776375,-0.028520330786705017,0.040647219866514206,0.041279297322034836,0.03980099502487562,0.8587914422378466,0.8210191082802548
Mitf,Nipal3,0.3333333333333333,activation,0.004538996092751802,0.03374730423092842,0.017965177074074745,0.014990825206041336,0.004390967544168234,0.018756479024887085,0.013574209064245224,0.6119402985074627,0.9864231898426055,0.9832831290134267
Mitf,Usp48,0.5,activation,0.005901518987672134,0.031309645622968674,0.03659886494278908,0.034613993018865585,0.029881451278924942,-0.0033043473958969116,0.006717413663864136,0.9303482587064676,0.9964382245751959,0.9973131046613897
Mitf,Ece1,0.5,activation,0.0038094787413735062,0.01793740503489971,-0.037477973848581314,0.018230946734547615,-0.03707608953118324,-0.00029354169964790344,-0.0004018843173980713,0.9800995024875622,0.9976205087826963,0.9984567940893029
Mitf,Vps13d,0.5,activation,0.0025974568410690323,-0.010936854407191277,-0.011588566936552525,-0.021551288664340973,-0.02670995332300663,0.010614434257149696,0.015121386386454105,0.4427860696517413,0.9736445509677888,0.9738439518496771
Mitf,Agtrap,0.3333333333333333,activation,0.007625865041952767,-0.014133024960756302,-0.015531113371253014,0.00818063784390688,0.005773340817540884,-0.022313661873340607,-0.021304454654455185,0.44776119402985076,0.9739325176827905,0.9747315722198552
Mitf,Ube4b,0.5,activation,0.003883522407028119,-0.012957850471138954,-0.016292743384838104,0.03207331523299217,0.03616824373602867,-0.045031167566776276,-0.052460987120866776,0.19402985074626866,0.9369536411653202,0.9278684470820969
Mitf,Rere,0.5,activation,0.007037379938655622,-0.007614188827574253,-0.015541262924671173,-0.003169367089867592,-0.0073109460063278675,-0.004444821737706661,-0.008230317384004593,0.8905472636815921,0.9945721184870625,0.9914736123094622
Mitf,Acot7,0.5,activation,0.0032482170990655564,0.007327515631914139,0.0029047613497823477,-0.010586238466203213,0.00962250865995884,0.017913755029439926,-0.006717747077345848,0.44776119402985076,0.9739325176827905,0.9758871758934828
Mitf,Sdf4,0.3333333333333333,activation,0.02966458070633829,-0.022493114694952965,-0.03117762692272663,-0.01580117642879486,-0.014552022330462933,-0.006691938266158104,-0.016625605523586273,0.7412935323383084,0.9902517969061008,0.9910795454545455
Mitf,Maea,0.5,activation,0.014165968267730509,0.004866649862378836,3.287720392108895e-05,-0.021927891299128532,-0.02643689513206482,0.026794541627168655,0.026469772681593895,0.3681592039800995,0.9736445509677888,0.9673782625633035
Mitf,Rgs12,0.3333333333333333,activation,0.006344521340083757,0.00539587764069438,-0.047185443341732025,-0.005880822893232107,-0.06881501525640488,0.011276700533926487,0.02162957191467285,0.5970149253731343,0.9858990940301653,0.9864735421166306
Mitf,Tbc1d14,0.5,activation,0.003985492202096853,0.020636718720197678,0.008530204184353352,-0.007437615189701319,-0.01879216730594635,0.02807433344423771,0.027322370558977127,0.31840796019900497,0.9684182794686481,0.9670384917517675
Mitf,Fbxl5,0.3333333333333333,activation,0.009492157134186115,-0.027844876050949097,-0.024342669174075127,-0.020696749910712242,-0.004576139617711306,-0.0071481261402368546,-0.01976653002202511,0.8009950248756219,0.9913555395967937,0.9910795454545455
Mitf,Med28,0.3333333333333333,activation,0.041701539908310194,0.0022084356751292944,-0.013894428499042988,-0.008093763142824173,-0.02190842106938362,0.010302199050784111,0.008013992570340633,0.7164179104477612,0.9902517969061008,0.9910795454545455
Mitf,Rbpj,0.5,activation,0.014660808194566603,0.008643919602036476,0.038757048547267914,-0.026948457583785057,-0.013057295233011246,0.03559237718582153,0.05181434378027916,0.3383084577114428,0.971869061076426,0.9688313841857218
Mitf,Tbc1d1,1.0,activation,0.00633385437614734,0.009226882830262184,0.00717611238360405,0.006681051105260849,-0.0012118309969082475,0.002545831725001335,0.008387943729758263,0.945273631840796,0.9976205087826963,0.9973131046613897
Mitf,Dck,0.3333333333333333,activation,0.003414863699478373,-0.0196436308324337,-0.008456173352897167,-0.012201566249132156,0.0006067549111321568,-0.007442064583301544,-0.009062928147614002,0.8258706467661692,0.9921856608487476,0.9910795454545455
Mitf,Hnrnpd,0.3333333333333333,activation,0.007874935009515322,-0.01603221893310547,-0.008910770528018475,0.008659730665385723,0.013245910406112671,-0.024691950529813766,-0.02215668186545372,0.39800995024875624,0.9736445509677888,0.9731327275435722
Mitf,Mrps18c,0.3333333333333333,activation,0.02261425391840102,-0.001646537915803492,-0.001870117150247097,-0.002937865676358342,-0.006517798639833927,0.00129132776055485,0.00464768148958683,0.9850746268656716,0.9976205087826963,0.9975490575781049
Mitf,Arhgap24,0.5,activation,0.002703666270323323,-0.04213392734527588,-0.010978889651596546,-0.003644761862233281,0.016812102869153023,-0.038489166647195816,-0.027790993452072144,0.208955223880597,0.947130666113875,0.9301989431147032
Mitf,Coro1c,0.5,activation,0.02007932938967023,-0.022346004843711853,-0.0042908284813165665,0.0015247382689267397,0.002684434875845909,-0.023870743811130524,-0.006975263357162476,0.4079601990049751,0.9736445509677888,0.9692004909983634
Mitf,Git2,0.3333333333333333,activation,0.019433250568044697,0.037500061094760895,0.02203388325870037,0.013536704704165459,0.01541011780500412,0.023963356390595436,0.006623765453696251,0.4527363184079602,0.9739325176827905,0.9757182125740061
Mitf,Med13l,0.3333333333333333,activation,0.006877470446207076,-0.004330881871283054,-0.010113164782524109,-0.021619247272610664,-0.02430630289018154,0.017288364470005035,0.014193138107657433,0.5920398009950248,0.9858990940301653,0.9843909249563699
Mitf,Plbd2,0.3333333333333333,activation,0.010957501406558533,-0.04449577257037163,-0.026390565559267998,0.0020121713168919086,0.021575933322310448,-0.04650794342160225,-0.047966498881578445,0.15920398009950248,0.9328493549661918,0.9234108671380722
Mitf,Rita1,0.3333333333333333,activation,0.0031163724760278973,0.03651520237326622,0.04242021590471268,-0.009110108949244022,-0.011385719291865826,0.04562531039118767,0.05380593612790108,0.13930348258706468,0.9246563791213425,0.9217030233448144
Mitf,Sbno1,0.3333333333333333,activation,0.01394569988557041,0.005353400018066168,0.0014498739037662745,-0.016068486496806145,-0.011274253018200397,0.0214218869805336,0.012724126689136028,0.4527363184079602,0.9739325176827905,0.9746687833742242
Mitf,Ncor2,0.5,activation,0.004037923984069013,-0.00790619757026434,-0.011911854147911072,-0.005281427875161171,-0.0062499926425516605,-0.0026247696951031685,-0.005661861505359411,0.9402985074626866,0.9976205087826963,0.996018788130893
Mitf,Scarb1,0.5,activation,0.006068906952061563,-0.011273923330008984,-0.0320962518453598,0.017441801726818085,-0.016630377620458603,-0.028715725988149643,-0.0154658742249012,0.23880597014925373,0.9592039800995025,0.9531167883211679
Mitf,Cux1,0.5,activation,0.014120167995329431,-0.029442379251122475,-0.0011879194062203169,-0.028793901205062866,-0.018079103901982307,-0.0006484780460596085,0.01689118519425392,0.9900497512437811,0.9976924640227618,0.9975490575781049
Mitf,Gnb2,0.3333333333333333,activation,0.05119613364625907,-0.02099597454071045,-0.032398100942373276,-0.017853759229183197,-0.025407996028661728,-0.003142215311527252,-0.006990104913711548,0.900497512437811,0.9945721184870625,0.996231533894795
Mitf,Snx8,0.5,activation,0.017014921663402217,0.07351798564195633,0.09609520435333252,0.03730157017707825,0.06500279903411865,0.03621641546487808,0.031092405319213867,0.5174129353233831,0.9810040705563093,0.9816080220967935
Mitf,Eif3b,0.3333333333333333,activation,0.018533177121697074,-0.017869863659143448,-0.010386928915977478,0.015481527894735336,0.008193310350179672,-0.033351391553878784,-0.01858023926615715,0.27860696517412936,0.9674968098986337,0.9670384917517675
Mitf,Cyth3,0.5,activation,0.009410848456777813,-0.003498283913359046,-0.028758656233549118,-0.004830597899854183,-0.03758258745074272,0.0013323139864951372,0.008823931217193604,0.9751243781094527,0.9976205087826963,0.9975490575781049
Mitf,Bri3,0.5,activation,0.045510107892089605,0.008339486084878445,0.015623184852302074,0.007885642349720001,0.026303624734282494,0.00045384373515844345,-0.01068043988198042,0.9900497512437811,0.9976924640227618,0.997603287141476
Mitf,Slc7a1,0.5,activation,0.014371429406667583,0.02163523994386196,-0.023680690675973892,0.012470909394323826,-0.05577268823981285,0.009164330549538136,0.03209199756383896,0.6616915422885572,0.9897679260163321,0.9910795454545455
Mitf,Stard13,1.0,activation,0.003916203970766238,0.010491172783076763,-0.014391323551535606,-0.018160607665777206,-0.036135539412498474,0.028651781380176544,0.021744215860962868,0.024875621890547265,0.8587914422378466,0.8803159041394335
Mitf,Snd1,0.5,activation,0.005902091543420629,-0.016089124605059624,-0.001895405468530953,-0.0069203246384859085,-0.00026854194584302604,-0.009168799966573715,-0.0016268634935840964,0.7412935323383084,0.9902517969061008,0.9910795454545455
Mitf,Cald1,0.5,activation,0.017757620927044162,0.027890095487236977,0.012644778937101364,-0.0035488116554915905,-0.027381395921111107,0.031438905745744705,0.04002617299556732,0.32338308457711445,0.9684182794686481,0.9670384917517675
Mitf,Gpnmb,1.0,activation,0.0021620271078480794,0.00667173508554697,0.020708920434117317,-0.019520863890647888,0.0,0.026192598044872284,0.020708920434117317,0.5572139303482587,0.9833002386961218,0.979267146692702
Mitf,Chn2,0.5,activation,0.004570483691407961,0.035044897347688675,0.012796323746442795,-0.00508740171790123,-0.006291016470640898,0.040132299065589905,0.01908734068274498,0.1791044776119403,0.9346008133880895,0.9278684470820969
Mitf,Polr1a,0.5,activation,0.0070981647325589975,-0.0005896503571420908,0.02117772027850151,-0.012365592643618584,0.0015597238671034575,0.011775942519307137,0.019617997109889984,0.7412935323383084,0.9902517969061008,0.9910795454545455
Mitf,Pcbp1,0.5,activation,0.026045092648292453,-0.009184501133859158,-0.00478356285020709,0.019009174779057503,0.02493845857679844,-0.028193674981594086,-0.029722021892666817,0.31343283582089554,0.9684182794686481,0.9670384917517675
Mitf,Anxa4,0.5,activation,0.009957422498209748,-0.011729434132575989,-0.011938272044062614,-0.03568786382675171,-0.04342380911111832,0.02395842969417572,0.03148553520441055,0.2537313432835821,0.9621644862109207,0.9642000455166135
Mitf,Mgll,0.5,activation,0.009326621972721699,0.031782399863004684,0.033844009041786194,-0.0007577562937512994,0.0010710640344768763,0.032540157437324524,0.03277294337749481,0.35323383084577115,0.9736445509677888,0.9688313841857218
Mitf,Frmd4b,0.5,activation,0.011857882956251387,-0.018534883856773376,-0.01720554754137993,-0.023576021194458008,-0.0008886271389201283,0.005041137337684631,-0.016316920518875122,0.8756218905472637,0.9925911365093629,0.9910795454545455
Mitf,Foxp1,0.5,activation,0.008181886252260595,-0.0052354661747813225,-0.05824598670005798,-0.0038159373216331005,-0.062379803508520126,-0.001419528853148222,0.004133816808462143,0.9751243781094527,0.9976205087826963,0.9975490575781049
Mitf,Sumf1,0.3333333333333333,activation,0.011752880908297503,0.01909555122256279,0.03511548042297363,0.0015851493226364255,0.021962614730000496,0.01751040108501911,0.013152865692973137,0.6019900497512438,0.986318407960199,0.9893804200188068
Mitf,Itpr1,1.0,activation,0.006455847667892934,0.03325357288122177,0.030023666098713875,0.0033691073767840862,-0.013363768346607685,0.029884465038776398,0.043387435376644135,0.5572139303482587,0.9833002386961218,0.9771466004689009
Mitf,Bhlhe40,0.5,activation,0.007732827477295853,-0.010884638875722885,-0.03337673097848892,0.019218018278479576,-0.02107112854719162,-0.03010265715420246,-0.012305602431297302,0.11940298507462686,0.9220932723980665,0.88542626011201
Mitf,Vgll4,0.5,activation,0.010376344200964404,-0.03302654251456261,-0.03310687839984894,-0.035375259816646576,-0.029956329613924026,0.002348717302083969,-0.0031505487859249115,0.9154228855721394,0.9946659847740559,0.9963188745603752
Mitf,Cops7a,0.3333333333333333,activation,0.01833933141950479,0.018648941069841385,0.010725487023591995,-0.0019730599597096443,-0.00656908331438899,0.020622000098228455,0.017294570803642273,0.5174129353233831,0.9810040705563093,0.979267146692702
Mitf,Etv6,0.5,activation,0.010029400174624854,0.009739803150296211,0.024741316214203835,-0.023836171254515648,-0.011149856261909008,0.03357597440481186,0.03589117154479027,0.21393034825870647,0.9498919800092508,0.9489478791239258
Mitf,Emp1,0.5,activation,0.014246139441457998,0.028608927503228188,0.027108551934361458,0.010496573522686958,0.016846125945448875,0.01811235398054123,0.010262425988912582,0.7164179104477612,0.9902517969061008,0.9910795454545455
Mitf,Zfp324,0.3333333333333333,activation,0.0021710743318715583,-0.01777716539800167,-0.008687104098498821,0.019528517499566078,0.017031490802764893,-0.03730568289756775,-0.02571859583258629,0.2835820895522388,0.9680351782165659,0.953066263542454
Mitf,Bbc3,0.5,activation,0.005227475162348357,0.0008421078673563898,0.006418850272893906,0.009122774936258793,0.01467263512313366,-0.00828066747635603,-0.008253784850239754,0.8606965174129353,0.9921856608487476,0.9910795454545455
Mitf,Pld3,0.3333333333333333,activation,0.052783735070487746,0.05230126902461052,0.10240805149078369,-0.03668615221977234,0.017722202464938164,0.08898742496967316,0.08468584716320038,0.014925373134328358,0.8587914422378466,0.8058307926829268
Mitf,Bax,0.3333333333333333,activation,0.057989700942669184,0.012627043761312962,0.024832716211676598,-0.015193469822406769,-0.016910424456000328,0.027820512652397156,0.041743140667676926,0.3681592039800995,0.9736445509677888,0.9688313841857218
Mitf,Nav2,0.5,activation,0.004301589607374842,-0.010531589388847351,-0.009609010070562363,0.010729596950113773,0.02615172229707241,-0.02126118540763855,-0.035760730504989624,0.582089552238806,0.98441106392678,0.9816080220967935
Mitf,Prmt3,0.3333333333333333,activation,0.005602890452909647,-0.012044001370668411,0.008495673537254333,-0.03288542851805687,-0.02336353063583374,0.020841427147388458,0.031859204173088074,0.44776119402985076,0.9739325176827905,0.9731327275435722
Mitf,Herc2,1.0,activation,0.013177656059078452,0.05174989625811577,0.04914332553744316,-0.017601577565073967,-0.007425118703395128,0.06935147196054459,0.056568443775177,0.05472636815920398,0.8792703150912107,0.8803159041394335
Mitf,Igf1r,0.5,activation,0.009917124363236536,-0.005491935648024082,-0.05831922963261604,0.023417212069034576,-0.06597142666578293,-0.028909146785736084,0.007652197033166885,0.373134328358209,0.9736445509677888,0.9688313841857218
Mitf,Picalm,0.3333333333333333,activation,0.03658611141401223,-0.0038958073128014803,0.029391860589385033,-0.022770078852772713,0.013981148600578308,0.0188742708414793,0.015410711988806725,0.5572139303482587,0.9833002386961218,0.9864735421166306
Mitf,Lamtor1,0.3333333333333333,activation,0.029972632940806793,2.7394657081458718e-05,0.013546253554522991,0.011483738198876381,0.02986069768667221,-0.011456343345344067,-0.016314443200826645,0.7263681592039801,0.9902517969061008,0.9910795454545455
Mitf,Mical2,0.5,activation,0.005082753558152733,0.01729549653828144,0.026494767516851425,-0.0009965162025764585,-0.012554259970784187,0.018292013555765152,0.03904902935028076,0.8756218905472637,0.9925911365093629,0.9910795454545455
Mitf,Parva,0.5,activation,0.004030227207949962,0.022681351751089096,0.011545687913894653,-0.013888592831790447,-0.020476210862398148,0.03656994551420212,0.0320218987762928,0.09950248756218906,0.9078080766812415,0.8936505190311419
Mitf,Prkcb,1.0,activation,0.007736590343472272,0.03797043114900589,0.043056875467300415,-0.041911184787750244,-0.032951273024082184,0.07988161593675613,0.0760081484913826,0.004975124378109453,0.8203718250851009,0.6719090909090909
Mitf,Rbbp6,0.3333333333333333,activation,0.011838547482187834,0.002989193657413125,0.0004960812511853874,0.016326824203133583,0.00592761067673564,-0.013337630778551102,-0.005431529600173235,0.6716417910447762,0.9897679260163321,0.9910795454545455
Mitf,Mapk3,0.3333333333333333,activation,0.013702957499457642,0.004877537023276091,-0.0193166546523571,-0.01328625064343214,-0.0352671816945076,0.018163787201046944,0.015950527042150497,0.4427860696517413,0.9736445509677888,0.9747315722198552
Mitf,Cd2bp2,0.3333333333333333,activation,0.006315740318729322,-0.013478515669703484,-0.013812298886477947,-0.02181660197675228,-0.024444883689284325,0.008338086307048798,0.010632584802806377,0.6318407960199005,0.9878030009632477,0.9910795454545455
Mitf,Stx4a,0.3333333333333333,activation,0.016873649502986948,0.00282949092797935,-0.00440201535820961,0.02480156533420086,0.017241129651665688,-0.02197207510471344,-0.021643145009875298,0.48756218905472637,0.977367988250371,0.979267146692702
Mitf,Ctsd,0.3333333333333333,activation,0.14301823447279907,-0.0020659135188907385,0.08853515237569809,0.00017097681120503694,0.12146934866905212,-0.002236890373751521,-0.032934196293354034,0.945273631840796,0.9976205087826963,0.9964797241944293
Mitf,Tpcn2,0.5,activation,0.009014971927780568,0.013482743874192238,0.04204887896776199,-0.032157983630895615,-0.020031508058309555,0.045640729367733,0.06208038702607155,0.24875621890547264,0.9609780935028924,0.9604744011272898
Mitf,Zbtb2,0.3333333333333333,activation,0.004721926038530438,0.025765765458345413,0.021020445972681046,0.05287942662835121,0.05469125881791115,-0.0271136611700058,-0.0336708128452301,0.582089552238806,0.98441106392678,0.9860970627208481
Mitf,Sash1,0.5,activation,0.01003539197478324,0.006939668674021959,-0.0031489890534430742,0.031063713133335114,0.008979544043540955,-0.02412404492497444,-0.012128532864153385,0.39800995024875624,0.9736445509677888,0.9731327275435722
Mitf,Hivep2,0.5,activation,0.0028170620423225447,0.0018875834066420794,0.004857849795371294,0.0001592463522683829,-0.005442068446427584,0.001728337025269866,0.010299918241798878,0.9651741293532339,0.9976205087826963,0.9975490575781049
Mitf,Tnfaip3,0.3333333333333333,activation,0.014717534697334491,0.03271348401904106,0.05190001800656319,0.02307838760316372,0.03901620954275131,0.009635096415877342,0.012883808463811874,0.8557213930348259,0.9921856608487476,0.9910795454545455
Mitf,Rnf146,0.5,activation,0.006496048950044006,-0.012632242403924465,-0.020700829103589058,0.00276391813531518,-0.004069449380040169,-0.015396161004900932,-0.01663137972354889,0.572139303482587,0.98441106392678,0.9864735421166306
Mitf,Cd164,0.3333333333333333,activation,0.02749758812396909,0.023155996575951576,0.04603485390543938,-0.0014345963718369603,0.04734014719724655,0.024590592831373215,-0.0013052932918071747,0.5024875621890548,0.9808682444475443,0.979267146692702
Mitf,Psap,0.5,activation,0.11909312822693388,-0.011451519094407558,0.05650097876787186,-0.0018044441239908338,0.09851622581481934,-0.009647075086832047,-0.04201524704694748,0.6716417910447762,0.9897679260163321,0.9910795454545455
Mitf,Vps26a,0.3333333333333333,activation,0.018165305685633074,-0.0017201729351654649,0.02412704937160015,-0.011386445723474026,-0.0007523889071308076,0.009666272439062595,0.024879438802599907,0.7860696517412935,0.9902517969061008,0.9910795454545455
Mitf,Ccar1,0.3333333333333333,activation,0.008068352518015498,-0.02080621011555195,-0.017459968104958534,-0.01326589286327362,-0.022523682564496994,-0.007540317252278328,0.00506371445953846,0.7412935323383084,0.9902517969061008,0.9910795454545455
Mitf,Ank3,0.5,activation,0.0024210434430811303,0.01253949012607336,0.004950324539095163,-0.01735733449459076,0.0061218831688165665,0.029896825551986694,-0.0011715586297214031,0.25870646766169153,0.9621644862109207,0.9540743881754301
Mitf,Sumo3,0.3333333333333333,activation,0.024778920032178027,-0.014840626157820225,-0.018759770318865776,0.027986714616417885,0.030348073691129684,-0.042827341705560684,-0.04910784214735031,0.12437810945273632,0.9220932723980665,0.9039540126239856
Mitf,Cstb,0.3333333333333333,activation,0.09194317586280383,-0.014080950058996677,0.03538605570793152,0.013237678445875645,0.02321258932352066,-0.027318628504872322,0.012173466384410858,0.3781094527363184,0.9736445509677888,0.9688838153221715
Mitf,Ilvbl,0.3333333333333333,activation,0.006451170677137702,-0.016230642795562744,0.005903243087232113,0.007182472851127386,0.03843602538108826,-0.023413116112351418,-0.03253278136253357,0.5671641791044776,0.98441106392678,0.985135104321058
Mitf,Pias4,0.3333333333333333,activation,0.008379955649880904,0.004677807912230492,0.0037540195044130087,0.007445840630680323,-0.0014853501925244927,-0.002768032718449831,0.005239369813352823,0.900497512437811,0.9945721184870625,0.9964797241944293
Mitf,Anks1b,0.5,activation,0.004457717484831549,0.05378348007798195,0.03471158817410469,-0.004273592960089445,0.014385128393769264,0.05805707350373268,0.020326459780335426,0.21393034825870647,0.9498919800092508,0.9278684470820969
Mitf,Cradd,0.5,activation,0.0030281732639361415,-0.03270852938294411,-0.02626229263842106,-0.023422492668032646,-0.009675947949290276,-0.009286036714911461,-0.016586344689130783,0.7114427860696517,0.9902517969061008,0.9910795454545455
Mitf,Gns,0.3333333333333333,activation,0.019916654953211942,-0.024814097210764885,0.01874086819589138,-0.021008018404245377,0.044706981629133224,-0.0038060788065195084,-0.025966113433241844,0.9303482587064676,0.9964382245751959,0.996018788130893
Mitf,Tbk1,0.3333333333333333,activation,0.007108582505556033,-0.029645537957549095,-0.020482083782553673,-0.003872545901685953,0.008954525925219059,-0.02577299252152443,-0.029436610639095306,0.43781094527363185,0.9736445509677888,0.9701985530546624
Mitf,Ppm1h,0.5,activation,0.014538785148745561,0.01232900284230709,0.016240449622273445,0.041081130504608154,0.05499222129583359,-0.028752127662301064,-0.03875177353620529,0.4577114427860697,0.9739325176827905,0.9731327275435722
Mitf,Pip4k2c,0.3333333333333333,activation,0.003126657770228754,-0.02219547890126705,-0.023157045245170593,0.009890366345643997,0.006605953443795443,-0.0320858433842659,-0.02976299822330475,0.1691542288557214,0.9330285193749562,0.9278684470820969
Mitf,Mbd6,0.3333333333333333,activation,0.004682120425854349,-0.003125360468402505,-0.0006823372095823288,0.020092517137527466,0.030671807006001472,-0.023217877373099327,-0.0313541442155838,0.4975124378109453,0.977367988250371,0.979267146692702
Mitf,Cdk2,1.0,activation,0.002832350505742754,-0.0207283403724432,-0.01879139617085457,-0.022101784124970436,-0.022445445880293846,0.001373443752527237,0.0036540497094392776,0.9303482587064676,0.9964382245751959,0.9964797241944293
Mitf,Bloc1s1,0.3333333333333333,activation,0.015642572984229754,-0.00037734131910838187,-0.013086662627756596,-0.006552110891789198,-0.01583838276565075,0.006174769718199968,0.0027517201378941536,0.8407960199004975,0.9921856608487476,0.9910795454545455
Mitf,Mcoln1,0.3333333333333333,activation,0.013375531725456843,0.04486989602446556,0.042955782264471054,-0.006005484145134687,-0.010977285914123058,0.050875380635261536,0.05393306910991669,0.15422885572139303,0.9328166119210894,0.9217030233448144
Mitf,Arhgef7,0.5,activation,0.0037686279316055268,-0.01688428223133087,-0.02157570794224739,0.016604861244559288,0.0012794205686077476,-0.03348914533853531,-0.022855129092931747,0.1890547263681592,0.9369536411653202,0.9278684470820969
